"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"370",370,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15.69299888,"µg/m3","2014-01-04 00:00:00 +01:00","2014-01-05 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"371",371,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",87.72999572,"µg/m3","2014-01-01 00:00:00 +01:00","2014-01-02 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"372",372,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28.26899909,"µg/m3","2014-01-17 00:00:00 +01:00","2014-01-18 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"373",373,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",37.59700012,"µg/m3","2014-01-14 00:00:00 +01:00","2014-01-15 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"374",374,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",29.19399833,"µg/m3","2014-01-10 00:00:00 +01:00","2014-01-11 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"375",375,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23.38499832,"µg/m3","2014-01-11 00:00:00 +01:00","2014-01-12 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"376",376,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",27.26799774,"µg/m3","2014-01-30 00:00:00 +01:00","2014-01-31 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"377",377,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30.77699851,"µg/m3","2014-02-27 00:00:00 +01:00","2014-02-28 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"378",378,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22.16399955,"µg/m3","2014-02-21 00:00:00 +01:00","2014-02-22 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
"379",379,"AT","AT.0008.20.AQ","NET.07","STA.07.2227","AT72227","SPO.07.2227.56410.5.1","SPP.07.2227.56410.5.1.2455","SAM.07.2227.56410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.00099945,"µg/m3","2014-02-22 00:00:00 +01:00","2014-02-23 00:00:00 +01:00",1,1,"Hall in Tirol - Sportplatz","Traffic","suburban",11.512511,47.278057,560
