"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"119",119,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19.81401062,"µg/m3","2013-11-27 00:00:00 +01:00","2013-11-28 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"120",120,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18.62701034,"µg/m3","2013-09-20 00:00:00 +01:00","2013-09-21 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"121",121,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14.34399986,"µg/m3","2013-09-19 00:00:00 +01:00","2013-09-20 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"122",122,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.02198982,"µg/m3","2013-11-09 00:00:00 +01:00","2013-11-10 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"123",123,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28.7230091,"µg/m3","2013-05-10 00:00:00 +01:00","2013-05-11 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"124",124,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16.21699905,"µg/m3","2013-09-29 00:00:00 +01:00","2013-09-30 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"125",125,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24.16798019,"µg/m3","2013-08-24 00:00:00 +01:00","2013-08-25 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"126",126,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.73900985,"µg/m3","2013-08-21 00:00:00 +01:00","2013-08-22 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"127",127,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.04999637,"µg/m3","2013-09-21 00:00:00 +01:00","2013-09-22 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"128",128,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",41.06003189,"µg/m3","2013-08-29 00:00:00 +01:00","2013-08-30 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
"129",129,"AT","AT.0008.20.AQ","NET.09","STA.09.LIES","AT9LIES","SPO.09.LIES.4956.5.1","SPP.09.LIES.4956.5.1.2696","SAM.09.LIES.4956.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",44.34598159,"µg/m3","2013-08-30 00:00:00 +01:00","2013-08-31 00:00:00 +01:00",1,1,"Wien Liesing","Traffic","suburban",16.296677,48.138058,215
