"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"799",799,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.29999923,"µg/m3","2015-10-01 00:00:00 +01:00","2015-10-02 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"800",800,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.5,"µg/m3","2015-10-02 00:00:00 +01:00","2015-10-03 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"801",801,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19.60000038,"µg/m3","2015-10-03 00:00:00 +01:00","2015-10-04 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"802",802,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16.10000038,"µg/m3","2015-10-04 00:00:00 +01:00","2015-10-05 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"803",803,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10.6999998,"µg/m3","2015-10-05 00:00:00 +01:00","2015-10-06 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"804",804,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21.5,"µg/m3","2015-10-06 00:00:00 +01:00","2015-10-07 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"805",805,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6.30000019,"µg/m3","2015-10-08 00:00:00 +01:00","2015-10-09 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"806",806,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2015-10-09 00:00:00 +01:00","2015-10-10 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"807",807,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10.6999998,"µg/m3","2015-10-10 00:00:00 +01:00","2015-10-11 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"808",808,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19.79999923,"µg/m3","2015-10-12 00:00:00 +01:00","2015-10-13 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"809",809,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8.80000019,"µg/m3","2015-10-16 00:00:00 +01:00","2015-10-17 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"810",810,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2015-10-17 00:00:00 +01:00","2015-10-18 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
